Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2023-07-06,119.53849029541016,119.72758866259632,117.83662777001128,119.22996777471036,24745200,GOOGL
2023-07-07,118.9114990234375,120.47402841691407,118.83187785346722,119.52854410797548,21692600,GOOGL
2023-07-10,115.89590454101562,117.74705489595593,115.58738201288969,117.73710794498514,35315200,GOOGL
2023-07-11,116.5826187133789,117.14990621068708,114.80113505861661,115.73666473923052,23078800,GOOGL
2023-07-12,118.36410522460938,119.75744523552781,117.8465828398585,118.2347265266947,30404400,GOOGL
2023-07-13,123.94741821289062,124.23603925428093,119.87687518656348,120.3545946051284,44297900,GOOGL
2023-07-14,124.8232192993164,126.17674869583614,122.90240240521798,124.20617426975937,33266800,GOOGL
2023-07-17,124.05689239501953,126.49523177773591,123.60902902733594,125.34075523343135,25716200,GOOGL
2023-07-18,123.17112731933594,124.08674795318163,122.37493084193565,124.00712678682312,26226400,GOOGL
2023-07-19,121.44935607910156,124.5843692790778,121.22045471640399,124.00712721064436,37224000,GOOGL
2023-07-20,118.63282012939453,123.49955194883329,117.65748741253887,120.84225815158732,37906800,GOOGL
2023-07-21,119.44892120361328,120.41430699448074,118.16506592367423,120.04607237662714,72937900,GOOGL
2023-07-24,120.95173645019531,122.41474313178708,120.40435800830701,121.08112274560483,29686100,GOOGL
2023-07-25,121.62850189208984,122.56403163253377,120.44416169668466,120.78254786384007,52509600,GOOGL
2023-07-26,128.6549072265625,130.35676214061976,127.70943058695467,129.45110367587904,61682100,GOOGL
2023-07-27,128.78428649902344,132.60602666094323,128.1771883763532,131.04348970124676,44952100,GOOGL
2023-07-28,131.9491729736328,133.10365722274878,129.94874222091258,130.15773451572636,36591200,GOOGL
2023-07-31,132.0885009765625,132.89464445399818,131.15297119764708,132.0984479281434,28055500,GOOGL
2023-08-01,130.92405700683594,131.99891993360347,130.05818634611023,130.15771659691958,23166800,GOOGL
2023-08-02,127.7691421508789,129.47099705811388,126.95303661740036,128.83404293845086,26273300,GOOGL
2023-08-03,127.83879852294922,128.77432818875712,126.81370074518537,127.36108673966699,20089500,GOOGL
2023-08-04,127.50042724609375,130.88424328208276,127.30138192389168,128.6648583264697,26130000,GOOGL
2023-08-07,130.90415954589844,130.98378071638075,128.4061079650305,128.5454412168282,22746300,GOOGL
2023-08-08,130.77474975585938,130.88422694733512,128.9235996366585,129.99846246582507,23535200,GOOGL
2023-08-09,129.0430450439453,131.411710010648,128.38618186414243,131.03352848369946,24912900,GOOGL
2023-08-10,129.0729217529297,131.42169319546548,128.83405823487684,130.695170875727,20857800,GOOGL
2023-08-11,128.9435272216797,129.3117618339363,127.56014170520349,128.04781566195854,19569200,GOOGL
2023-08-14,130.70510864257812,130.74491163303028,128.34639041402843,128.77433710267465,24695600,GOOGL
2023-08-15,129.1624755859375,130.79467147990303,128.6648547013604,130.47620201058947,19770700,GOOGL
2023-08-16,128.08761596679688,129.66009982508598,127.26157104777742,128.08761596679688,25216100,GOOGL
2023-08-17,129.30181884765625,131.36197675884557,128.6748116249142,129.18239468568078,33446300,GOOGL
2023-08-18,126.853515625,128.63499931194184,125.77865268655036,127.89851493202701,30491300,GOOGL
2023-08-21,127.7591781616211,128.11746579787294,125.95779302992129,126.57484564637545,25248700,GOOGL
2023-08-22,128.4658203125,129.66010749983826,127.70944197062904,127.89852516645765,22067500,GOOGL
2023-08-23,131.7401580810547,132.77521810347412,129.25205347010368,129.56057601207195,27819700,GOOGL
2023-08-24,129.1624755859375,133.6112075089515,128.95348331867828,133.3126319409684,28500700,GOOGL
2023-08-25,129.2620086669922,130.13781111641472,126.64451789723837,128.92361491657198,26762900,GOOGL
2023-08-28,130.38662719726562,131.90934598829682,129.52077166131835,130.68520278468424,20543300,GOOGL
2023-08-29,133.9296875,135.92017096898465,131.61077243629086,131.61077243629086,43075600,GOOGL
2023-08-30,135.23345947265625,135.6315501147355,133.43207426004315,134.1386874276615,28315800,GOOGL
2023-08-31,135.52207946777344,137.34337385647325,135.14388270916908,135.36283712876264,30053800,GOOGL
2023-09-01,135.01449584960938,136.80593398907862,134.2083524833941,136.80593398907862,21524600,GOOGL
2023-09-05,135.12399291992188,135.77089406084173,133.93965266502593,134.79556128053332,19403100,GOOGL
2023-09-06,133.82022094726562,135.88036360473524,133.03397141020704,135.37279574679286,18684500,GOOGL
2023-09-07,134.61639404296875,134.93487869329522,132.3173880233416,132.95434213781053,18844300,GOOGL
2023-09-08,135.7310791015625,136.00974558565406,134.2083603898534,134.2680724669895,23558300,GOOGL
2023-09-11,136.2685089111328,136.825841903566,135.143880788854,135.8903121579024,20763400,GOOGL
2023-09-12,134.69601440429688,136.21873306242523,134.54673421670935,135.6116349892628,18405500,GOOGL
2023-09-13,136.05950927734375,136.24859245755295,133.51167758565322,134.44720728074662,20749500,GOOGL
2023-09-14,137.44288635253906,138.04002226738112,135.59173616278034,136.94526549707902,24751000,GOOGL
2023-09-15,136.7462158203125,137.86089695130053,135.83059519619755,137.32345788063844,38908400,GOOGL
2023-09-18,137.55238342285156,138.497860147599,135.95999038082445,135.95999038082445,21861300,GOOGL
2023-09-19,137.3831787109375,137.75142852316634,135.96993710197103,136.7661336216356,20353700,GOOGL
2023-09-20,133.10365295410156,137.42299901850853,132.98421360328075,137.42299901850853,29927500,GOOGL
2023-09-21,129.81935119628906,131.6008274512888,129.45111656611377,130.81459306049098,31488700,GOOGL
2023-09-22,129.6302490234375,131.4017782750434,128.9833479050883,130.1378168923183,26397300,GOOGL
2023-09-25,130.48614501953125,130.54585709408724,128.34638135496135,129.21223680839083,20094600,GOOGL
2023-09-26,127.958251953125,129.73972818283227,126.61466938105363,129.1525391359743,25718700,GOOGL
2023-09-27,129.91885375976562,130.27714140382253,127.95824144738631,127.95824144738631,22746500,GOOGL
2023-09-28,131.68043518066406,132.6657299926707,129.17242168676438,129.22218681213153,22513100,GOOGL
2023-09-29,130.23733520507812,133.41215879768615,129.739714333163,132.64581840280536,30848100,GOOGL
2023-10-02,133.53158569335938,133.78039613443357,130.545860400469,130.58567857530397,22288000,GOOGL
2023-10-03,131.79986572265625,133.62116005886995,131.21267669893393,133.3026905762113,22989400,GOOGL
